No,Latitude,Longitude,Altitude,Speed,Date,Time ?Wrong?,Actual Time,,
2492,38.716417,-77.215579,12.3,26.38,1/21/2021,9:54:14 PM,4:54:14 PM,,
2493,38.716262,-77.215807,12.3,26.27,1/21/2021,9:54:15 PM,4:54:15 PM,,
2494,38.716104,-77.216034,12.2,26.42,1/21/2021,9:54:16 PM,4:54:16 PM,,
2495,38.715946,-77.216262,12.2,26.49,1/21/2021,9:54:17 PM,4:54:17 PM,,
2496,38.715784,-77.21649,12.2,26.78,1/21/2021,9:54:18 PM,4:54:18 PM,,
2497,38.715621,-77.216717,12.1,26.8,1/21/2021,9:54:19 PM,4:54:19 PM,,
2498,38.715456,-77.216945,12.1,27.01,1/21/2021,9:54:20 PM,4:54:20 PM,,
2499,38.715289,-77.217172,12.1,27.1,1/21/2021,9:54:21 PM,4:54:21 PM,,
2500,38.715119,-77.217395,12.1,27.08,1/21/2021,9:54:22 PM,4:54:22 PM,,
2501,38.714947,-77.217612,12.2,26.87,1/21/2021,9:54:23 PM,4:54:23 PM,,
2502,38.714774,-77.217826,12.3,26.77,1/21/2021,9:54:24 PM,4:54:24 PM,,
2503,38.714603,-77.21804,12.4,26.61,1/21/2021,9:54:25 PM,4:54:25 PM,,
2504,38.714432,-77.218255,12.5,26.67,1/21/2021,9:54:26 PM,4:54:26 PM,,
2505,38.714263,-77.218464,12.7,26.14,1/21/2021,9:54:27 PM,4:54:27 PM,,
2506,38.714093,-77.218666,12.9,25.81,1/21/2021,9:54:28 PM,4:54:28 PM,,
2507,38.713925,-77.218863,13.2,25.35,1/21/2021,9:54:29 PM,4:54:29 PM,,
2508,38.713756,-77.219058,13.4,25.31,1/21/2021,9:54:30 PM,4:54:30 PM,,
2509,38.713584,-77.219249,13.6,25.33,1/21/2021,9:54:31 PM,4:54:31 PM,,
2510,38.713408,-77.219435,13.8,25.39,1/21/2021,9:54:32 PM,4:54:32 PM,,
2511,38.713229,-77.219617,14,25.44,1/21/2021,9:54:33 PM,4:54:33 PM,,
2512,38.713047,-77.219798,14.1,25.64,1/21/2021,9:54:34 PM,4:54:34 PM,,
2513,38.712862,-77.219977,14.2,25.8,1/21/2021,9:54:35 PM,4:54:35 PM,,
2514,38.712678,-77.220159,14.2,25.87,1/21/2021,9:54:36 PM,4:54:36 PM,,
2515,38.712493,-77.220342,14.3,26.02,1/21/2021,9:54:37 PM,4:54:37 PM,,
2516,38.712306,-77.220517,14.3,25.78,1/21/2021,9:54:38 PM,4:54:38 PM,,
2517,38.712118,-77.220689,14.3,25.71,1/21/2021,9:54:39 PM,4:54:39 PM,,
2518,38.711927,-77.22085,14.2,25.45,1/21/2021,9:54:40 PM,4:54:40 PM,,
2519,38.711733,-77.221006,14.2,25.5,1/21/2021,9:54:41 PM,4:54:41 PM,,
2520,38.711536,-77.221156,14.2,25.51,1/21/2021,9:54:42 PM,4:54:42 PM,,
2521,38.711336,-77.221305,14.1,25.75,1/21/2021,9:54:43 PM,4:54:43 PM,,
2522,38.711134,-77.221452,14.1,25.86,1/21/2021,9:54:44 PM,4:54:44 PM,,
2523,38.710929,-77.221594,14.1,25.94,1/21/2021,9:54:45 PM,4:54:45 PM,,
2524,38.71072,-77.221732,14.1,26.17,1/21/2021,9:54:46 PM,4:54:46 PM,,
2525,38.710507,-77.221863,14.1,26.3,1/21/2021,9:54:47 PM,4:54:47 PM,,
2526,38.710291,-77.221991,14,26.49,1/21/2021,9:54:48 PM,4:54:48 PM,,
2527,38.710075,-77.222116,14,26.38,1/21/2021,9:54:49 PM,4:54:49 PM,,
2528,38.709858,-77.222239,14,26.41,1/21/2021,9:54:50 PM,4:54:50 PM,,
2529,38.709641,-77.222357,14,26.24,1/21/2021,9:54:51 PM,4:54:51 PM,,
2530,38.709424,-77.222469,14,26.04,1/21/2021,9:54:52 PM,4:54:52 PM,,
2531,38.709209,-77.222577,14,25.71,1/21/2021,9:54:53 PM,4:54:53 PM,,
2532,38.708999,-77.222686,14,25.22,1/21/2021,9:54:54 PM,4:54:54 PM,,
2533,38.70879,-77.22279,13.9,24.96,1/21/2021,9:54:55 PM,4:54:55 PM,,
2534,38.708585,-77.222898,13.9,24.67,1/21/2021,9:54:56 PM,4:54:56 PM,,
2535,38.708381,-77.223001,13.9,24.41,1/21/2021,9:54:57 PM,4:54:57 PM,,
2536,38.708185,-77.223096,13.8,23.33,1/21/2021,9:54:58 PM,4:54:58 PM,,
2537,38.708002,-77.223173,13.8,21.44,1/21/2021,9:54:59 PM,4:54:59 PM,,
2538,38.707828,-77.223243,13.8,20.3,1/21/2021,9:55:00 PM,4:55:00 PM,,
2539,38.707664,-77.223312,13.8,19.22,1/21/2021,9:55:01 PM,4:55:01 PM,,
2540,38.707512,-77.223385,13.8,18.07,1/21/2021,9:55:02 PM,4:55:02 PM,,
2541,38.707378,-77.223479,13.8,17.01,1/21/2021,9:55:03 PM,4:55:03 PM,,
2542,38.707252,-77.223583,13.7,16.68,1/21/2021,9:55:04 PM,4:55:04 PM,,
2543,38.707135,-77.223696,13.7,16.31,1/21/2021,9:55:05 PM,4:55:05 PM,,
2544,38.70702,-77.22381,13.7,16.18,1/21/2021,9:55:06 PM,4:55:06 PM,,
2545,38.706913,-77.223932,13.7,15.94,1/21/2021,9:55:07 PM,4:55:07 PM,,
2546,38.706811,-77.224058,13.7,15.77,1/21/2021,9:55:08 PM,4:55:08 PM,,
2547,38.706723,-77.224191,13.8,15.15,1/21/2021,9:55:09 PM,4:55:09 PM,,
2548,38.706643,-77.224327,13.8,14.79,1/21/2021,9:55:10 PM,4:55:10 PM,,
2549,38.706579,-77.224462,13.9,13.72,1/21/2021,9:55:11 PM,4:55:11 PM,,
2550,38.70653,-77.224583,13.9,11.84,1/21/2021,9:55:12 PM,4:55:12 PM,,
2551,38.706465,-77.224762,13.8,8.58,1/21/2021,9:55:14 PM,4:55:14 PM,,
2552,38.706427,-77.224877,13.7,5.42,1/21/2021,9:55:16 PM,4:55:16 PM,,
2553,38.706382,-77.224982,13.7,5.2,1/21/2021,9:55:18 PM,4:55:18 PM,,
2554,38.706333,-77.225093,13.8,5.54,1/21/2021,9:55:20 PM,4:55:20 PM,,
2555,38.706263,-77.225222,13.9,6.82,1/21/2021,9:55:22 PM,4:55:22 PM,,
2556,38.70615,-77.225364,14.2,8.81,1/21/2021,9:55:24 PM,4:55:24 PM,,
2557,38.706081,-77.225439,14.3,10.07,1/21/2021,9:55:25 PM,4:55:25 PM,,
2558,38.706006,-77.225511,14.3,10.43,1/21/2021,9:55:26 PM,4:55:26 PM,,
2559,38.705926,-77.22557,14.3,10.28,1/21/2021,9:55:27 PM,4:55:27 PM,,
2560,38.705778,-77.225641,14.4,8.8,1/21/2021,9:55:29 PM,4:55:29 PM,,
2561,38.705658,-77.225693,14.4,7.05,1/21/2021,9:55:31 PM,4:55:31 PM,,
2562,38.705556,-77.225718,14.6,5.78,1/21/2021,9:55:33 PM,4:55:33 PM,,
2563,38.705444,-77.22575,14.6,6.39,1/21/2021,9:55:35 PM,4:55:35 PM,,
2564,38.705302,-77.225775,14.8,7.98,1/21/2021,9:55:37 PM,4:55:37 PM,,
2565,38.705213,-77.2258,15,10.14,1/21/2021,9:55:38 PM,4:55:38 PM,,
2566,38.705056,-77.225836,15.3,8.88,1/21/2021,9:55:40 PM,4:55:40 PM,,
2567,38.70494,-77.225827,15.5,6.47,1/21/2021,9:55:42 PM,4:55:42 PM,,
2568,38.704857,-77.225736,15.7,6.08,1/21/2021,9:55:44 PM,4:55:44 PM,,
2569,38.704845,-77.225563,15.6,7.54,1/21/2021,9:55:46 PM,4:55:46 PM,,
2570,38.70489,-77.225329,15.3,10.47,1/21/2021,9:55:48 PM,4:55:48 PM,,
2571,38.704935,-77.225194,15.1,12.75,1/21/2021,9:55:49 PM,4:55:49 PM,,
2572,38.704979,-77.22505,14.9,13.43,1/21/2021,9:55:50 PM,4:55:50 PM,,
2573,38.705018,-77.224898,14.6,13.9,1/21/2021,9:55:51 PM,4:55:51 PM,,
2574,38.705055,-77.224739,14.3,14.41,1/21/2021,9:55:52 PM,4:55:52 PM,,
2575,38.705093,-77.224577,14,14.7,1/21/2021,9:55:53 PM,4:55:53 PM,,
2576,38.705133,-77.224411,13.6,15.09,1/21/2021,9:55:54 PM,4:55:54 PM,,
2577,38.705175,-77.224245,13.3,15.16,1/21/2021,9:55:55 PM,4:55:55 PM,,
2578,38.705204,-77.224078,13,14.86,1/21/2021,9:55:56 PM,4:55:56 PM,,
2579,38.705241,-77.223919,12.9,14.41,1/21/2021,9:55:57 PM,4:55:57 PM,,
2580,38.705278,-77.223777,13,13.01,1/21/2021,9:55:58 PM,4:55:58 PM,,
2581,38.705335,-77.223541,13.3,10.73,1/21/2021,9:56:00 PM,4:56:00 PM,,
2582,38.705385,-77.223345,13.5,8.96,1/21/2021,9:56:02 PM,4:56:02 PM,,
2583,38.705419,-77.223186,13.6,7.16,1/21/2021,9:56:04 PM,4:56:04 PM,,
2584,38.705448,-77.223043,13.5,6.42,1/21/2021,9:56:06 PM,4:56:06 PM,,
2585,38.705473,-77.222895,13.5,4.38,1/21/2021,9:56:09 PM,4:56:09 PM,,
2586,38.705494,-77.222765,13.5,1.92,1/21/2021,9:56:15 PM,4:56:15 PM,,
2587,38.705484,-77.222643,13.2,0.11,1/21/2021,9:57:49 PM,4:57:49 PM,,
2588,38.70549,-77.222499,12.7,6.26,1/21/2021,9:57:51 PM,4:57:51 PM,,
2589,38.705526,-77.222339,12.4,7.23,1/21/2021,9:57:53 PM,4:57:53 PM,,
2590,38.705611,-77.222219,12.2,7.04,1/21/2021,9:57:55 PM,4:57:55 PM,,
2591,38.705741,-77.222129,12.1,8.22,1/21/2021,9:57:57 PM,4:57:57 PM,,
2592,38.705826,-77.222077,12.1,10.49,1/21/2021,9:57:58 PM,4:57:58 PM,,
2593,38.705915,-77.222011,12.1,11.45,1/21/2021,9:57:59 PM,4:57:59 PM,,
2594,38.706016,-77.221948,12.2,12.5,1/21/2021,9:58:00 PM,4:58:00 PM,,
2595,38.706126,-77.221875,12.2,13.79,1/21/2021,9:58:01 PM,4:58:01 PM,,
2596,38.706245,-77.221808,12.2,14.47,1/21/2021,9:58:02 PM,4:58:02 PM,,
2597,38.70637,-77.221736,12.2,15.26,1/21/2021,9:58:03 PM,4:58:03 PM,,
2598,38.706496,-77.221659,12.1,15.54,1/21/2021,9:58:04 PM,4:58:04 PM,,
2599,38.706619,-77.22158,12.1,15.32,1/21/2021,9:58:05 PM,4:58:05 PM,,
2600,38.706744,-77.221501,12.1,15.52,1/21/2021,9:58:06 PM,4:58:06 PM,,
2601,38.706871,-77.221429,12.3,15.46,1/21/2021,9:58:07 PM,4:58:07 PM,,
2602,38.707005,-77.221372,12.4,15.72,1/21/2021,9:58:08 PM,4:58:08 PM,,
2603,38.707143,-77.221327,12.5,15.85,1/21/2021,9:58:09 PM,4:58:09 PM,,
2604,38.707283,-77.221312,12.6,15.64,1/21/2021,9:58:10 PM,4:58:10 PM,,
2605,38.707425,-77.22132,12.7,15.82,1/21/2021,9:58:11 PM,4:58:11 PM,,
2606,38.707569,-77.221348,12.7,16.21,1/21/2021,9:58:12 PM,4:58:12 PM,,
2607,38.707712,-77.221396,12.6,16.46,1/21/2021,9:58:13 PM,4:58:13 PM,,
2608,38.707847,-77.221463,12.5,16.12,1/21/2021,9:58:14 PM,4:58:14 PM,,
2609,38.707982,-77.221536,12.3,16.31,1/21/2021,9:58:15 PM,4:58:15 PM,,
2610,38.708117,-77.221614,12.2,16.48,1/21/2021,9:58:16 PM,4:58:16 PM,,
2611,38.708254,-77.221692,12,16.69,1/21/2021,9:58:17 PM,4:58:17 PM,,
2612,38.708393,-77.221776,11.9,17.11,1/21/2021,9:58:18 PM,4:58:18 PM,,
2613,38.708541,-77.221843,11.8,17.47,1/21/2021,9:58:19 PM,4:58:19 PM,,
2614,38.708695,-77.221899,11.6,17.82,1/21/2021,9:58:20 PM,4:58:20 PM,,
2615,38.708854,-77.22192,11.5,17.79,1/21/2021,9:58:21 PM,4:58:21 PM,,
2616,38.709016,-77.221918,11.3,18.03,1/21/2021,9:58:22 PM,4:58:22 PM,,
2617,38.709182,-77.221874,11.2,18.87,1/21/2021,9:58:23 PM,4:58:23 PM,,
2618,38.709353,-77.221806,11.1,19.93,1/21/2021,9:58:24 PM,4:58:24 PM,,
2619,38.709526,-77.221714,10.9,20.85,1/21/2021,9:58:25 PM,4:58:25 PM,,
2620,38.709705,-77.221612,10.8,21.81,1/21/2021,9:58:26 PM,4:58:26 PM,,
2621,38.709889,-77.221502,10.7,22.6,1/21/2021,9:58:27 PM,4:58:27 PM,,
2622,38.710082,-77.221393,10.5,23.48,1/21/2021,9:58:28 PM,4:58:28 PM,,
2623,38.710281,-77.221281,10.2,24.19,1/21/2021,9:58:29 PM,4:58:29 PM,,
2624,38.710483,-77.221163,10,24.71,1/21/2021,9:58:30 PM,4:58:30 PM,,
2625,38.710689,-77.221036,9.8,25.45,1/21/2021,9:58:31 PM,4:58:31 PM,,
2626,38.710895,-77.220902,9.7,25.72,1/21/2021,9:58:32 PM,4:58:32 PM,,
2627,38.711106,-77.220764,9.5,26.37,1/21/2021,9:58:33 PM,4:58:33 PM,,
2628,38.711322,-77.220614,9.3,27.35,1/21/2021,9:58:34 PM,4:58:34 PM,,
2629,38.711553,-77.220466,9.2,28.75,1/21/2021,9:58:35 PM,4:58:35 PM,,
2630,38.711767,-77.220285,9,28.54,1/21/2021,9:58:36 PM,4:58:36 PM,,
2631,38.711996,-77.220116,8.8,29.42,1/21/2021,9:58:37 PM,4:58:37 PM,,
2632,38.71221,-77.219925,8.7,29.03,1/21/2021,9:58:38 PM,4:58:38 PM,,
2633,38.712428,-77.219722,8.6,30,1/21/2021,9:58:39 PM,4:58:39 PM,,
2634,38.712647,-77.219508,8.4,30.66,1/21/2021,9:58:40 PM,4:58:40 PM,,
2635,38.712865,-77.219291,8.3,30.73,1/21/2021,9:58:41 PM,4:58:41 PM,,
2636,38.713081,-77.219069,8.1,30.82,1/21/2021,9:58:42 PM,4:58:42 PM,,
2637,38.713292,-77.218842,7.9,30.67,1/21/2021,9:58:43 PM,4:58:43 PM,,
2638,38.7135,-77.218609,7.6,30.75,1/21/2021,9:58:44 PM,4:58:44 PM,,
2639,38.713704,-77.218373,7.3,30.59,1/21/2021,9:58:45 PM,4:58:45 PM,,
2640,38.713908,-77.218133,7,30.83,1/21/2021,9:58:46 PM,4:58:46 PM,,
2641,38.714107,-77.217888,6.7,30.72,1/21/2021,9:58:47 PM,4:58:47 PM,,
2642,38.714306,-77.217641,6.5,30.84,1/21/2021,9:58:48 PM,4:58:48 PM,,
2643,38.714507,-77.21739,6.2,31.24,1/21/2021,9:58:49 PM,4:58:49 PM,,
2644,38.714708,-77.217135,6.1,31.48,1/21/2021,9:58:50 PM,4:58:50 PM,,
2645,38.714907,-77.216875,5.9,31.63,1/21/2021,9:58:51 PM,4:58:51 PM,,
2646,38.715104,-77.21661,5.8,31.79,1/21/2021,9:58:52 PM,4:58:52 PM,,
2647,38.715302,-77.216348,5.6,31.68,1/21/2021,9:58:53 PM,4:58:53 PM,,
2648,38.715492,-77.216084,5.7,31.2,1/21/2021,9:58:54 PM,4:58:54 PM,,
2649,38.715673,-77.215816,5.7,30.79,1/21/2021,9:58:55 PM,4:58:55 PM,,
2650,38.715854,-77.215548,5.7,30.79,1/21/2021,9:58:56 PM,4:58:56 PM,,
2651,38.716038,-77.215284,5.7,30.75,1/21/2021,9:58:57 PM,4:58:57 PM,,
2652,38.716229,-77.215027,5.7,30.83,1/21/2021,9:58:58 PM,4:58:58 PM,,
2653,38.716419,-77.214766,5.7,31,1/21/2021,9:58:59 PM,4:58:59 PM,,
2654,38.716605,-77.2145,5.7,31.02,1/21/2021,9:59:00 PM,4:59:00 PM,,
2655,38.716786,-77.214229,5.6,30.98,1/21/2021,9:59:01 PM,4:59:01 PM,,
2656,38.716963,-77.213958,5.6,30.7,1/21/2021,9:59:02 PM,4:59:02 PM,,
2657,38.71714,-77.213689,5.4,30.56,1/21/2021,9:59:03 PM,4:59:03 PM,,
2658,38.717315,-77.21342,5.3,30.42,1/21/2021,9:59:04 PM,4:59:04 PM,,
2659,38.717491,-77.21315,5.2,30.56,1/21/2021,9:59:05 PM,4:59:05 PM,,
2660,38.717667,-77.212879,5.1,30.62,1/21/2021,9:59:06 PM,4:59:06 PM,,
2661,38.717846,-77.212608,5,30.84,1/21/2021,9:59:07 PM,4:59:07 PM,,
2662,38.718024,-77.212336,4.9,30.83,1/21/2021,9:59:08 PM,4:59:08 PM,,
2663,38.718207,-77.212065,4.8,31.13,1/21/2021,9:59:09 PM,4:59:09 PM,,
2664,38.718395,-77.211796,4.7,31.37,1/21/2021,9:59:10 PM,4:59:10 PM,,
2665,38.718582,-77.211527,4.6,31.29,1/21/2021,9:59:11 PM,4:59:11 PM,,
2666,38.71877,-77.21126,4.5,31.24,1/21/2021,9:59:12 PM,4:59:12 PM,,
2667,38.718961,-77.210994,4.5,31.4,1/21/2021,9:59:13 PM,4:59:13 PM,,
2668,38.719149,-77.210728,4.4,31.17,1/21/2021,9:59:14 PM,4:59:14 PM,,
2669,38.719337,-77.210463,4.3,31.11,1/21/2021,9:59:15 PM,4:59:15 PM,,
2670,38.719525,-77.210197,4.3,31.17,1/21/2021,9:59:16 PM,4:59:16 PM,,
2671,38.719716,-77.209933,4.2,31.27,1/21/2021,9:59:17 PM,4:59:17 PM,,
2672,38.719908,-77.20967,4.1,31.28,1/21/2021,9:59:18 PM,4:59:18 PM,,
2673,38.720101,-77.209409,4,31.23,1/21/2021,9:59:19 PM,4:59:19 PM,,
2674,38.720297,-77.209148,3.9,31.46,1/21/2021,9:59:20 PM,4:59:20 PM,,
2675,38.720493,-77.208887,3.8,31.46,1/21/2021,9:59:21 PM,4:59:21 PM,,
2676,38.72069,-77.208627,3.7,31.48,1/21/2021,9:59:22 PM,4:59:22 PM,,
2677,38.72089,-77.208367,3.5,31.71,1/21/2021,9:59:23 PM,4:59:23 PM,,
2678,38.721091,-77.208112,3.4,31.48,1/21/2021,9:59:24 PM,4:59:24 PM,,
2679,38.721292,-77.207855,3.3,31.6,1/21/2021,9:59:25 PM,4:59:25 PM,,
2680,38.721498,-77.2076,3.1,31.88,1/21/2021,9:59:26 PM,4:59:26 PM,,
2681,38.721702,-77.207342,3.1,31.9,1/21/2021,9:59:27 PM,4:59:27 PM,,
2682,38.721907,-77.207086,3,31.86,1/21/2021,9:59:28 PM,4:59:28 PM,,
2683,38.722114,-77.206828,3,32.14,1/21/2021,9:59:29 PM,4:59:29 PM,,
2684,38.722322,-77.206572,3,32.1,1/21/2021,9:59:30 PM,4:59:30 PM,,
2685,38.722529,-77.206315,2.9,32.08,1/21/2021,9:59:31 PM,4:59:31 PM,,
2686,38.722741,-77.206063,2.8,32.19,1/21/2021,9:59:32 PM,4:59:32 PM,,
2687,38.722955,-77.205811,2.7,32.35,1/21/2021,9:59:33 PM,4:59:33 PM,,
2688,38.723166,-77.20556,2.7,32.05,1/21/2021,9:59:34 PM,4:59:34 PM,,
2689,38.723383,-77.20531,2.6,32.48,1/21/2021,9:59:35 PM,4:59:35 PM,,
2690,38.723598,-77.20506,2.5,32.31,1/21/2021,9:59:36 PM,4:59:36 PM,,
2691,38.723812,-77.20481,2.4,32.23,1/21/2021,9:59:37 PM,4:59:37 PM,,
2692,38.724026,-77.204564,2.4,32,1/21/2021,9:59:38 PM,4:59:38 PM,,
2693,38.724241,-77.204324,2.4,31.74,1/21/2021,9:59:39 PM,4:59:39 PM,,
2694,38.724455,-77.204088,2.5,31.43,1/21/2021,9:59:40 PM,4:59:40 PM,,
2695,38.724666,-77.203851,2.4,31.23,1/21/2021,9:59:41 PM,4:59:41 PM,,
2696,38.724876,-77.203616,2.4,31.03,1/21/2021,9:59:42 PM,4:59:42 PM,,
2697,38.725084,-77.203383,2.3,30.75,1/21/2021,9:59:43 PM,4:59:43 PM,,
2698,38.725294,-77.203152,2.2,30.81,1/21/2021,9:59:44 PM,4:59:44 PM,,
2699,38.725501,-77.202916,2,30.84,1/21/2021,9:59:45 PM,4:59:45 PM,,
2700,38.725709,-77.202677,1.8,31.1,1/21/2021,9:59:46 PM,4:59:46 PM,,
2701,38.725917,-77.202435,1.6,31.27,1/21/2021,9:59:47 PM,4:59:47 PM,,
2702,38.726127,-77.202196,1.4,31.26,1/21/2021,9:59:48 PM,4:59:48 PM,,
2703,38.726336,-77.201955,1.2,31.29,1/21/2021,9:59:49 PM,4:59:49 PM,,
2704,38.726548,-77.201717,1,31.37,1/21/2021,9:59:50 PM,4:59:50 PM,,
2705,38.726759,-77.201479,0.8,31.29,1/21/2021,9:59:51 PM,4:59:51 PM,,
2706,38.726968,-77.201237,0.7,31.35,1/21/2021,9:59:52 PM,4:59:52 PM,,
2707,38.727179,-77.200995,0.5,31.52,1/21/2021,9:59:53 PM,4:59:53 PM,,
2708,38.72739,-77.200755,0.6,31.4,1/21/2021,9:59:54 PM,4:59:54 PM,,
2709,38.727601,-77.200517,0.6,31.29,1/21/2021,9:59:55 PM,4:59:55 PM,,
2710,38.727811,-77.200284,0.6,30.92,1/21/2021,9:59:56 PM,4:59:56 PM,,
2711,38.728021,-77.200057,0.6,30.58,1/21/2021,9:59:57 PM,4:59:57 PM,,
2712,38.728229,-77.199832,0.6,30.3,1/21/2021,9:59:58 PM,4:59:58 PM,,
2713,38.728436,-77.199609,0.7,30.1,1/21/2021,9:59:59 PM,4:59:59 PM,,
2714,38.728644,-77.199391,0.7,29.91,1/21/2021,10:00:00 PM,5:00:00 PM,,
2715,38.728857,-77.199175,0.7,30.23,1/21/2021,10:00:01 PM,5:00:01 PM,,
2716,38.729072,-77.19896,0.7,30.36,1/21/2021,10:00:02 PM,5:00:02 PM,,
2717,38.729289,-77.198747,0.7,30.42,1/21/2021,10:00:03 PM,5:00:03 PM,,
2718,38.729508,-77.198537,0.7,30.45,1/21/2021,10:00:04 PM,5:00:04 PM,,
2719,38.729731,-77.198331,0.7,30.6,1/21/2021,10:00:05 PM,5:00:05 PM,,
2720,38.729956,-77.198127,0.7,30.68,1/21/2021,10:00:06 PM,5:00:06 PM,,
2721,38.73018,-77.197923,0.7,30.59,1/21/2021,10:00:07 PM,5:00:07 PM,,
2722,38.730403,-77.197721,0.7,30.4,1/21/2021,10:00:08 PM,5:00:08 PM,,
2723,38.730626,-77.197519,0.8,30.4,1/21/2021,10:00:09 PM,5:00:09 PM,,
2724,38.73085,-77.19732,0.9,30.34,1/21/2021,10:00:10 PM,5:00:10 PM,,
2725,38.731073,-77.197122,0.9,30.2,1/21/2021,10:00:11 PM,5:00:11 PM,,
2726,38.731297,-77.196927,1,30.14,1/21/2021,10:00:12 PM,5:00:12 PM,,
2727,38.73152,-77.19673,1.1,30.15,1/21/2021,10:00:13 PM,5:00:13 PM,,
2728,38.731744,-77.196532,1.1,30.29,1/21/2021,10:00:14 PM,5:00:14 PM,,
2729,38.731969,-77.196333,1.2,30.43,1/21/2021,10:00:15 PM,5:00:15 PM,,
2730,38.732194,-77.196131,1.4,30.58,1/21/2021,10:00:16 PM,5:00:16 PM,,
2731,38.732419,-77.195929,1.5,30.58,1/21/2021,10:00:17 PM,5:00:17 PM,,
2732,38.732644,-77.195727,1.7,30.58,1/21/2021,10:00:18 PM,5:00:18 PM,,
2733,38.732868,-77.195526,1.8,30.44,1/21/2021,10:00:19 PM,5:00:19 PM,,
2734,38.733093,-77.195325,1.9,30.53,1/21/2021,10:00:20 PM,5:00:20 PM,,
2735,38.733317,-77.195123,2,30.49,1/21/2021,10:00:21 PM,5:00:21 PM,,
2736,38.733541,-77.194923,2.2,30.39,1/21/2021,10:00:22 PM,5:00:22 PM,,
2737,38.733767,-77.194727,2.3,30.37,1/21/2021,10:00:23 PM,5:00:23 PM,,
2738,38.733995,-77.194533,2.4,30.46,1/21/2021,10:00:24 PM,5:00:24 PM,,
2739,38.734223,-77.194342,2.6,30.32,1/21/2021,10:00:25 PM,5:00:25 PM,,
2740,38.73445,-77.194151,2.7,30.23,1/21/2021,10:00:26 PM,5:00:26 PM,,
2741,38.734676,-77.193962,2.9,30.04,1/21/2021,10:00:27 PM,5:00:27 PM,,
2742,38.734901,-77.193776,3,29.8,1/21/2021,10:00:28 PM,5:00:28 PM,,
2743,38.735121,-77.193594,3,29.15,1/21/2021,10:00:29 PM,5:00:29 PM,,
2744,38.735339,-77.193415,3.2,28.82,1/21/2021,10:00:30 PM,5:00:30 PM,,
2745,38.735554,-77.193241,3.3,28.3,1/21/2021,10:00:31 PM,5:00:31 PM,,
2746,38.735769,-77.19307,3.4,28.17,1/21/2021,10:00:32 PM,5:00:32 PM,,
2747,38.735982,-77.1929,3.5,27.93,1/21/2021,10:00:33 PM,5:00:33 PM,,
2748,38.736195,-77.192731,3.6,27.88,1/21/2021,10:00:34 PM,5:00:34 PM,,
2749,38.736408,-77.192563,3.7,27.84,1/21/2021,10:00:35 PM,5:00:35 PM,,
2750,38.73662,-77.192396,3.8,27.7,1/21/2021,10:00:36 PM,5:00:36 PM,,
2751,38.73683,-77.192231,3.9,27.42,1/21/2021,10:00:37 PM,5:00:37 PM,,
2752,38.737039,-77.192071,4.1,27.1,1/21/2021,10:00:38 PM,5:00:38 PM,,
2753,38.737245,-77.191909,4.2,26.9,1/21/2021,10:00:39 PM,5:00:39 PM,,
2754,38.737451,-77.191749,4.5,26.81,1/21/2021,10:00:40 PM,5:00:40 PM,,
2755,38.737654,-77.191591,4.7,26.44,1/21/2021,10:00:41 PM,5:00:41 PM,,
2756,38.737856,-77.191438,4.9,26.12,1/21/2021,10:00:42 PM,5:00:42 PM,,
2757,38.738056,-77.191288,5.1,25.79,1/21/2021,10:00:43 PM,5:00:43 PM,,
2758,38.738253,-77.19114,5.3,25.42,1/21/2021,10:00:44 PM,5:00:44 PM,,
2759,38.73845,-77.190995,5.5,25.29,1/21/2021,10:00:45 PM,5:00:45 PM,,
2760,38.738644,-77.19085,5.8,25,1/21/2021,10:00:46 PM,5:00:46 PM,,
2761,38.738838,-77.190708,6,24.87,1/21/2021,10:00:47 PM,5:00:47 PM,,
2762,38.739032,-77.190566,6.2,24.87,1/21/2021,10:00:48 PM,5:00:48 PM,,
2763,38.739226,-77.190423,6.4,24.91,1/21/2021,10:00:49 PM,5:00:49 PM,,
2764,38.739421,-77.190279,6.6,25.05,1/21/2021,10:00:50 PM,5:00:50 PM,,
2765,38.739617,-77.190133,6.8,25.23,1/21/2021,10:00:51 PM,5:00:51 PM,,
2766,38.739815,-77.189988,7,25.38,1/21/2021,10:00:52 PM,5:00:52 PM,,
2767,38.740017,-77.189848,7.2,25.56,1/21/2021,10:00:53 PM,5:00:53 PM,,
2768,38.740227,-77.189701,7.5,26.63,1/21/2021,10:00:54 PM,5:00:54 PM,,
2769,38.740436,-77.189567,7.6,26.01,1/21/2021,10:00:55 PM,5:00:55 PM,,
2770,38.740645,-77.189448,7.9,25.46,1/21/2021,10:00:56 PM,5:00:56 PM,,
2771,38.740853,-77.189328,8.1,25.39,1/21/2021,10:00:57 PM,5:00:57 PM,,
2772,38.741056,-77.189196,8.5,25.34,1/21/2021,10:00:58 PM,5:00:58 PM,,
2773,38.74126,-77.189055,8.8,25.8,1/21/2021,10:00:59 PM,5:00:59 PM,,
2774,38.741465,-77.188918,9.2,25.73,1/21/2021,10:01:00 PM,5:01:00 PM,,
2775,38.741671,-77.188783,9.6,25.75,1/21/2021,10:01:01 PM,5:01:01 PM,,
2776,38.741879,-77.188652,10,25.8,1/21/2021,10:01:02 PM,5:01:02 PM,,
2777,38.742087,-77.188524,10.3,25.68,1/21/2021,10:01:03 PM,5:01:03 PM,,
