Time,CO2
4:55:42 AM,555
4:55:44 AM,555
4:55:46 AM,555
4:55:48 AM,555
4:55:49 AM,555
4:55:50 AM,555
4:55:51 AM,555
4:55:52 AM,555
4:55:53 AM,555
4:55:54 AM,555
4:55:55 AM,555
4:55:56 AM,556
4:55:57 AM,556
4:55:58 AM,557
4:56:00 AM,557
4:56:02 AM,557
4:56:04 AM,557
4:56:06 AM,557
4:56:09 AM,557
4:56:15 AM,562
4:57:49 AM,581
4:57:51 AM,582
4:57:53 AM,583
4:57:55 AM,583
4:57:57 AM,583
4:57:58 AM,583
4:57:59 AM,583
4:58:00 AM,583
4:58:01 AM,583
4:58:02 AM,583
4:58:03 AM,583
4:58:04 AM,583
4:58:05 AM,583
4:58:06 AM,585
4:58:07 AM,586
4:58:08 AM,586
4:58:09 AM,589
4:58:10 AM,589
4:58:11 AM,589
4:58:12 AM,589
4:58:13 AM,589
4:58:14 AM,589
4:58:15 AM,589
4:58:16 AM,589
4:58:17 AM,589
4:58:18 AM,589
4:58:19 AM,589
4:58:20 AM,589
4:58:21 AM,589
4:58:22 AM,590
4:58:23 AM,591
4:58:24 AM,592
4:58:25 AM,594
4:58:26 AM,594
4:58:27 AM,594
4:58:28 AM,594
4:58:29 AM,594
4:58:30 AM,594
4:58:31 AM,594
4:58:32 AM,594
4:58:33 AM,594
4:58:34 AM,594
4:58:35 AM,594
4:58:36 AM,594
4:58:37 AM,594
4:58:38 AM,594
4:58:39 AM,594
4:58:40 AM,597
4:58:41 AM,597
4:58:42 AM,597
4:58:43 AM,597
4:58:44 AM,597
4:58:45 AM,597
4:58:46 AM,597
4:58:47 AM,597
4:58:48 AM,597
4:58:49 AM,597
4:58:50 AM,597
4:58:51 AM,597
4:58:52 AM,597
4:58:53 AM,597
4:58:54 AM,599
4:58:55 AM,600
4:58:56 AM,601
4:58:57 AM,603
4:58:58 AM,603
4:58:59 AM,603
4:59:00 AM,603
4:59:01 AM,603
4:59:02 AM,603
4:59:03 AM,603
4:59:04 AM,603
4:59:05 AM,603
4:59:06 AM,603
4:59:07 AM,603
4:59:08 AM,603
4:59:09 AM,603
4:59:10 AM,605
4:59:11 AM,605
4:59:12 AM,605
4:59:13 AM,607
4:59:14 AM,607
4:59:15 AM,607
4:59:16 AM,607
4:59:17 AM,607
4:59:18 AM,607
4:59:19 AM,607
4:59:20 AM,607
4:59:21 AM,607
4:59:22 AM,607
4:59:23 AM,607
4:59:24 AM,607
4:59:25 AM,607
4:59:26 AM,607
4:59:27 AM,607
4:59:28 AM,607
4:59:29 AM,607
4:59:30 AM,611
4:59:31 AM,611
4:59:32 AM,611
4:59:33 AM,611
4:59:34 AM,611
4:59:35 AM,611
4:59:36 AM,611
4:59:37 AM,611
4:59:38 AM,611
4:59:39 AM,611
4:59:40 AM,611
4:59:41 AM,611
4:59:42 AM,611
4:59:43 AM,611
4:59:44 AM,612
4:59:45 AM,613
4:59:46 AM,613
4:59:47 AM,615
4:59:48 AM,615
4:59:49 AM,615
4:59:50 AM,615
4:59:51 AM,615
4:59:52 AM,615
4:59:53 AM,615
4:59:54 AM,615
4:59:55 AM,615
4:59:56 AM,615
4:59:57 AM,615
4:59:58 AM,615
4:59:59 AM,615
5:00:00 AM,619
5:00:01 AM,619
5:00:02 AM,620
5:00:03 AM,623
5:00:04 AM,623
5:00:05 AM,623
5:00:06 AM,623
5:00:07 AM,623
5:00:08 AM,623
5:00:09 AM,623
5:00:10 AM,623
5:00:11 AM,623
5:00:12 AM,623
5:00:13 AM,623
5:00:14 AM,623
5:00:15 AM,623
5:00:16 AM,624
5:00:17 AM,625
5:00:18 AM,625
5:00:19 AM,628
5:00:20 AM,628
5:00:21 AM,628
5:00:22 AM,628
5:00:23 AM,628
5:00:24 AM,628
5:00:25 AM,628
5:00:26 AM,628
5:00:27 AM,628
5:00:28 AM,628
5:00:29 AM,628
5:00:30 AM,628
5:00:31 AM,628
5:00:32 AM,628
5:00:33 AM,628
5:00:34 AM,628
5:00:35 AM,629
5:00:36 AM,629
5:00:37 AM,629
5:00:38 AM,629
5:00:39 AM,629
5:00:40 AM,629
5:00:41 AM,629
5:00:42 AM,629
5:00:43 AM,629
5:00:44 AM,629
5:00:45 AM,629
5:00:46 AM,629
5:00:47 AM,629
5:00:48 AM,629
5:00:49 AM,629
5:00:50 AM,632
5:00:51 AM,632
5:00:52 AM,632
5:00:53 AM,632
5:00:54 AM,632
5:00:55 AM,632
5:00:56 AM,632
5:00:57 AM,632
5:00:58 AM,632
5:00:59 AM,632
5:01:00 AM,632
5:01:01 AM,632
5:01:02 AM,632
5:01:03 AM,632
5:01:04 AM,632
5:01:05 AM,633
5:01:06 AM,633
5:01:07 AM,634
5:01:08 AM,634
5:01:09 AM,634
5:01:10 AM,634
5:01:11 AM,634
5:01:12 AM,634
5:01:13 AM,634
5:01:14 AM,634
5:01:15 AM,634
5:01:16 AM,634
5:01:17 AM,634
5:01:18 AM,634
5:01:19 AM,634
5:01:20 AM,634
5:01:21 AM,634
5:01:22 AM,634
5:01:23 AM,634
5:01:24 AM,634
5:01:25 AM,634
5:01:26 AM,634
5:01:27 AM,634
5:01:28 AM,634
5:01:29 AM,634
5:01:30 AM,634
5:01:31 AM,634
5:01:32 AM,634
5:01:33 AM,634
5:01:34 AM,634
5:01:35 AM,634
5:01:36 AM,634
5:01:37 AM,634
5:01:38 AM,634
5:01:39 AM,634
5:01:40 AM,634
5:01:41 AM,634
5:01:42 AM,634
5:01:43 AM,634
5:01:44 AM,634
5:01:45 AM,634
5:01:46 AM,634
5:01:47 AM,634
5:01:48 AM,634
5:01:49 AM,634
5:01:50 AM,634
5:01:51 AM,634
5:01:52 AM,634
5:01:53 AM,634
5:01:54 AM,634
5:01:55 AM,634
5:01:56 AM,634
5:01:57 AM,635
5:01:58 AM,635
5:01:59 AM,635
5:02:00 AM,635
5:02:01 AM,635
5:02:02 AM,635
5:02:03 AM,635
5:02:04 AM,635
5:02:05 AM,635
5:02:06 AM,635
5:02:07 AM,635
5:02:08 AM,635
5:02:09 AM,635
5:02:10 AM,635
5:02:11 AM,635
5:02:12 AM,635
5:02:13 AM,635
5:02:14 AM,635
5:02:15 AM,635
5:02:16 AM,635
5:02:17 AM,635
5:02:18 AM,635
5:02:19 AM,635
5:02:20 AM,635
5:02:21 AM,635
5:02:22 AM,635
5:02:23 AM,635
5:02:24 AM,635
5:02:25 AM,635
5:02:26 AM,635
5:02:27 AM,635
5:02:28 AM,635
5:02:29 AM,635
5:02:30 AM,635
5:02:31 AM,635
5:02:32 AM,635
5:02:33 AM,635
5:02:34 AM,635
5:02:35 AM,635
5:02:36 AM,635
5:02:37 AM,635
5:02:38 AM,635
5:02:39 AM,635
5:02:40 AM,635
5:02:41 AM,635
5:02:42 AM,635
5:02:43 AM,635
5:02:44 AM,635
5:02:45 AM,635
5:02:46 AM,635
5:02:47 AM,635
5:02:48 AM,635
5:02:49 AM,635
5:02:50 AM,635
5:02:51 AM,635
5:02:52 AM,635
5:02:53 AM,635
5:02:54 AM,635
5:02:55 AM,635
5:02:56 AM,635
5:02:57 AM,635
5:02:58 AM,635
5:02:59 AM,635
5:03:00 AM,634
5:03:01 AM,634
5:03:02 AM,634
5:03:03 AM,634
5:03:04 AM,634
5:03:05 AM,634
5:03:06 AM,634
5:03:07 AM,634
5:03:08 AM,634
5:03:09 AM,634
5:03:10 AM,634
5:03:11 AM,634
5:03:12 AM,634
5:03:13 AM,634
5:03:14 AM,634
5:03:15 AM,634
5:03:16 AM,634
5:03:17 AM,634
5:03:18 AM,634
5:03:19 AM,634
5:03:20 AM,634
5:03:21 AM,634
5:03:24 AM,634
5:03:25 AM,634
5:03:26 AM,634
5:03:27 AM,634
5:03:28 AM,634
5:03:29 AM,634
5:03:30 AM,633
5:03:31 AM,633
5:03:32 AM,633
5:03:33 AM,633
5:03:34 AM,633
5:03:35 AM,633
5:03:36 AM,633
5:03:37 AM,633
5:03:38 AM,633
5:03:39 AM,633
5:03:40 AM,633
5:03:41 AM,633
5:03:42 AM,633
5:03:43 AM,633
5:03:44 AM,633
5:03:45 AM,633
5:03:46 AM,632
5:03:47 AM,632
5:03:48 AM,632
5:03:49 AM,632
5:03:50 AM,632
5:03:51 AM,632
5:03:52 AM,632
5:03:53 AM,632
5:03:54 AM,632
5:03:55 AM,632
5:03:56 AM,632
5:03:57 AM,632
5:03:58 AM,632
5:03:59 AM,632
5:04:00 AM,632
5:04:01 AM,632
5:04:02 AM,632
5:04:03 AM,632
5:04:04 AM,631
5:04:05 AM,631
5:04:06 AM,630
5:04:07 AM,630
5:04:08 AM,630
5:04:09 AM,630
5:04:10 AM,630
5:04:11 AM,630
5:04:12 AM,630
5:04:13 AM,630
5:04:14 AM,630
5:04:15 AM,630
5:04:16 AM,630
5:04:17 AM,630
5:04:18 AM,630
5:04:19 AM,630
5:04:20 AM,629
5:04:21 AM,629
5:04:22 AM,629
5:04:23 AM,629
5:04:24 AM,629
5:04:25 AM,629
5:04:26 AM,629
5:04:27 AM,629
5:04:28 AM,629
5:04:29 AM,629
5:04:30 AM,629
5:04:31 AM,629
5:04:32 AM,629
5:04:33 AM,629
5:04:34 AM,629
5:04:35 AM,629
5:04:36 AM,628
5:04:37 AM,628
5:04:38 AM,628
5:04:39 AM,628
5:04:40 AM,628
5:04:41 AM,628
5:04:42 AM,628
5:04:43 AM,628
5:04:44 AM,628
5:04:45 AM,628
5:04:46 AM,628
5:04:47 AM,628
5:04:48 AM,628
5:04:49 AM,628
5:04:50 AM,628
5:04:51 AM,628
5:04:52 AM,627
5:04:53 AM,627
5:04:54 AM,627
5:04:55 AM,627
5:04:56 AM,627
5:04:57 AM,627
5:04:58 AM,627
5:04:59 AM,627
5:05:00 AM,627
5:05:01 AM,627
5:05:02 AM,627
5:05:03 AM,627
5:05:04 AM,627
5:05:05 AM,627
5:05:06 AM,627
5:05:07 AM,627
5:05:08 AM,627
5:05:09 AM,627
5:05:10 AM,625
5:05:11 AM,625
5:05:12 AM,625
5:05:13 AM,625
5:05:14 AM,625
5:05:15 AM,625
5:05:16 AM,625
5:05:17 AM,625
5:05:18 AM,625
5:05:19 AM,625
5:05:20 AM,625
5:05:21 AM,625
5:05:22 AM,625
5:05:23 AM,625
5:05:24 AM,625
5:05:25 AM,625
5:05:26 AM,625
5:05:27 AM,625
5:05:28 AM,625
5:05:29 AM,625
5:05:30 AM,625
5:05:31 AM,625
5:05:32 AM,625
5:05:33 AM,625
5:05:34 AM,625
5:05:35 AM,625
5:05:36 AM,625
5:05:37 AM,625
5:05:38 AM,625
5:05:39 AM,625
5:05:40 AM,625
5:05:41 AM,625
5:05:42 AM,625
5:05:43 AM,625
5:05:44 AM,625
5:05:45 AM,625
5:05:46 AM,625
5:05:47 AM,625
5:05:48 AM,625
5:05:49 AM,625
5:05:50 AM,625
5:05:51 AM,625
5:05:52 AM,625
5:05:53 AM,625
5:05:54 AM,625
5:05:55 AM,625
5:05:56 AM,624
5:05:57 AM,624
5:05:58 AM,624
5:05:59 AM,624
5:06:00 AM,624
5:06:01 AM,624
5:06:02 AM,624
5:06:03 AM,624
5:06:04 AM,624
5:06:05 AM,624
5:06:06 AM,624
5:06:07 AM,624
5:06:08 AM,624
5:06:09 AM,624
5:06:10 AM,624
5:06:11 AM,624
5:06:12 AM,624
5:06:13 AM,624
5:06:14 AM,624
5:06:15 AM,624
5:06:16 AM,624
5:06:17 AM,624
5:06:18 AM,624
5:06:19 AM,624
5:06:20 AM,624
5:06:21 AM,624
5:06:22 AM,624
5:06:23 AM,624
5:06:24 AM,624
5:06:25 AM,624
5:06:26 AM,624
5:06:27 AM,624
5:06:28 AM,624
5:06:29 AM,624
5:06:30 AM,623
5:06:31 AM,623
5:06:32 AM,623
5:06:33 AM,623
5:06:34 AM,623
5:06:35 AM,623
5:06:36 AM,623
5:06:37 AM,623
5:06:38 AM,623
5:06:39 AM,623
5:06:40 AM,623
5:06:41 AM,623
5:06:42 AM,623
5:06:43 AM,623
5:06:44 AM,623
5:06:45 AM,623
5:06:46 AM,622
5:06:47 AM,622
5:06:48 AM,622
5:06:49 AM,622
5:06:50 AM,622
5:06:51 AM,622
5:06:52 AM,622
5:06:53 AM,622
5:06:54 AM,622
5:06:55 AM,622
5:06:56 AM,622
5:06:57 AM,622
5:06:58 AM,622
5:06:59 AM,622
5:07:00 AM,622
5:07:01 AM,622
5:07:02 AM,621
5:07:03 AM,621
5:07:04 AM,620
5:07:05 AM,620
5:07:06 AM,620
5:07:07 AM,620
5:07:08 AM,620
5:07:09 AM,620
5:07:10 AM,620
5:07:11 AM,620
5:07:12 AM,620
5:07:13 AM,620
5:07:14 AM,620
5:07:15 AM,620
5:07:16 AM,620
5:07:17 AM,620
5:07:18 AM,620
5:07:19 AM,620
5:07:20 AM,620
5:07:21 AM,620
5:07:22 AM,620
5:07:23 AM,620
5:07:24 AM,620
5:07:25 AM,620
5:07:26 AM,620
5:07:27 AM,620
5:07:28 AM,620
5:07:29 AM,620
5:07:30 AM,620
5:07:31 AM,620
5:07:32 AM,620
5:07:33 AM,620
5:07:34 AM,620
5:07:35 AM,620
5:07:36 AM,620
5:07:37 AM,620
5:07:38 AM,620
5:07:39 AM,620
5:07:40 AM,620
5:07:41 AM,620
5:07:42 AM,620
5:07:43 AM,620
5:07:44 AM,620
5:07:45 AM,620
5:07:46 AM,620
5:07:47 AM,620
5:07:48 AM,620
5:07:49 AM,620
5:07:50 AM,620
5:07:51 AM,620
5:07:52 AM,620
5:07:53 AM,620
5:07:54 AM,620
5:07:55 AM,620
5:07:56 AM,620
5:07:57 AM,620
5:07:58 AM,620
5:07:59 AM,620
5:08:00 AM,620
5:08:01 AM,620
5:08:02 AM,620
5:08:03 AM,620
5:08:04 AM,620
5:08:05 AM,620
5:08:06 AM,619
5:08:07 AM,619
5:08:08 AM,619
5:08:09 AM,619
5:08:10 AM,619
5:08:11 AM,619
5:08:12 AM,619
5:08:13 AM,619
5:08:14 AM,619
5:08:15 AM,619
5:08:16 AM,619
5:08:17 AM,619
5:08:18 AM,619
5:08:19 AM,619
5:08:20 AM,619
5:08:21 AM,619
5:08:22 AM,619
5:08:23 AM,619
5:08:24 AM,619
5:08:25 AM,619
5:08:26 AM,619
5:08:27 AM,619
5:08:28 AM,619
5:08:29 AM,619
5:08:30 AM,619
5:08:31 AM,619
5:08:32 AM,619
5:08:33 AM,619
5:08:34 AM,619
5:08:35 AM,619
5:08:36 AM,619
5:08:37 AM,619
5:08:38 AM,619
5:08:39 AM,619
5:08:40 AM,619
5:08:41 AM,619
5:08:42 AM,619
5:08:43 AM,619
5:08:44 AM,619
5:08:45 AM,619
5:08:46 AM,619
5:08:47 AM,619
5:08:48 AM,619
5:08:49 AM,619
5:08:50 AM,619
5:08:51 AM,619
5:08:52 AM,619
5:08:53 AM,619
5:08:54 AM,619
5:08:55 AM,619
5:08:56 AM,619
5:08:57 AM,620
5:08:58 AM,620
5:08:59 AM,622
5:09:00 AM,622
5:09:01 AM,622
5:09:02 AM,622
5:09:03 AM,622
5:09:04 AM,622
5:09:05 AM,622
5:09:06 AM,622
5:09:07 AM,622
5:09:08 AM,622
5:09:09 AM,622
5:09:10 AM,622
5:09:11 AM,622
5:09:12 AM,622
5:09:13 AM,622
5:09:14 AM,622
5:09:15 AM,622
5:09:16 AM,623
5:09:17 AM,623
5:09:18 AM,623
5:09:19 AM,623
5:09:20 AM,623
5:09:21 AM,623
5:09:22 AM,623
5:09:23 AM,623
5:09:24 AM,623
5:09:25 AM,623
5:09:26 AM,623
5:09:27 AM,623
5:09:28 AM,623
5:09:29 AM,623
5:09:30 AM,646
5:09:31 AM,646
5:09:32 AM,646
5:09:33 AM,646
5:09:34 AM,646
5:09:35 AM,646
5:09:36 AM,646
5:09:37 AM,646
5:09:38 AM,646
5:09:39 AM,646
5:09:40 AM,646
5:09:41 AM,646
5:09:42 AM,646
5:09:43 AM,646
5:09:44 AM,646
5:09:45 AM,728
5:09:46 AM,770
5:09:47 AM,811
5:09:48 AM,894
5:09:49 AM,894
5:09:50 AM,894
5:09:51 AM,894
5:09:52 AM,894
5:09:53 AM,894
5:09:54 AM,894
5:09:55 AM,894
5:09:56 AM,894
5:09:57 AM,894
5:09:58 AM,894
5:09:59 AM,894
5:10:00 AM,894
5:10:01 AM,915
5:10:02 AM,915
5:10:03 AM,922
5:10:04 AM,936
5:10:05 AM,936
5:10:06 AM,936
5:10:07 AM,936
5:10:08 AM,936
5:10:09 AM,936
5:10:10 AM,936
5:10:11 AM,936
5:10:12 AM,936
5:10:13 AM,936
5:10:14 AM,936
5:10:15 AM,936
5:10:16 AM,936
5:10:17 AM,924
5:10:18 AM,918
5:10:19 AM,918
5:10:20 AM,901
5:10:21 AM,901
5:10:22 AM,901
5:10:23 AM,901
5:10:24 AM,901
5:10:25 AM,901
5:10:26 AM,901
5:10:27 AM,901
5:10:28 AM,901
5:10:29 AM,901
5:10:30 AM,901
5:10:31 AM,901
5:10:32 AM,901
5:10:33 AM,901
5:10:34 AM,901
5:10:35 AM,887
5:10:36 AM,880
5:10:37 AM,873
5:10:38 AM,860
5:10:39 AM,860
5:10:40 AM,860
5:10:41 AM,860
5:10:42 AM,860
5:10:43 AM,860
5:10:44 AM,860
5:10:45 AM,860
5:10:46 AM,860
5:10:47 AM,860
5:10:48 AM,860
5:10:49 AM,860
5:10:50 AM,860
5:10:51 AM,843
5:10:52 AM,843
5:10:53 AM,838
5:10:54 AM,827
5:10:55 AM,827
5:10:56 AM,827
5:10:57 AM,827
5:10:58 AM,827
5:10:59 AM,827
5:11:00 AM,827
5:11:01 AM,827
5:11:02 AM,827
5:11:03 AM,827
5:11:04 AM,827
5:11:05 AM,827
5:11:06 AM,827
5:11:07 AM,816
5:11:08 AM,811
5:11:09 AM,811
5:11:10 AM,795
5:11:11 AM,795
5:11:12 AM,795
5:11:13 AM,795
5:11:14 AM,795
5:11:15 AM,795
5:11:16 AM,795
5:11:17 AM,795
5:11:18 AM,795
5:11:19 AM,795
5:11:20 AM,795
5:11:21 AM,795
5:11:22 AM,795
5:11:23 AM,789
5:11:24 AM,786
5:11:25 AM,783
5:11:26 AM,778
5:11:27 AM,778
5:11:28 AM,778
5:11:29 AM,778
5:11:30 AM,778
5:11:31 AM,778
5:11:32 AM,778
5:11:33 AM,778
5:11:34 AM,778
5:11:35 AM,778
5:11:36 AM,778
5:11:37 AM,778
5:11:38 AM,778
5:11:39 AM,778
5:11:40 AM,755
5:11:41 AM,755
5:11:42 AM,755
5:11:43 AM,755
5:11:44 AM,755
5:11:45 AM,755
5:11:46 AM,755
5:11:47 AM,755
5:11:48 AM,755
5:11:49 AM,755
5:11:50 AM,755
5:11:51 AM,755
5:11:52 AM,755
5:11:53 AM,755
5:11:54 AM,755
5:11:55 AM,750
5:11:56 AM,747
5:11:57 AM,745
5:11:58 AM,740
5:11:59 AM,740
5:12:00 AM,740
5:12:01 AM,740
5:12:02 AM,740
5:12:03 AM,740
5:12:04 AM,740
5:12:05 AM,740
5:12:06 AM,740
5:12:07 AM,740
5:12:08 AM,740
5:12:09 AM,740
5:12:10 AM,740
5:12:11 AM,738
5:12:12 AM,738
5:12:13 AM,738
5:12:14 AM,737
5:12:15 AM,737
5:12:16 AM,737
5:12:17 AM,737
5:12:18 AM,737
5:12:19 AM,737
5:12:20 AM,737
5:12:21 AM,737
5:12:22 AM,737
5:12:23 AM,737
5:12:24 AM,737
5:12:25 AM,737
5:12:26 AM,737
5:12:27 AM,735
5:12:28 AM,734
5:12:29 AM,734
5:12:30 AM,732
5:12:31 AM,732
5:12:32 AM,732
5:12:33 AM,732
5:12:34 AM,732
5:12:35 AM,732
5:12:36 AM,732
5:12:37 AM,732
5:12:38 AM,732
5:12:39 AM,732
5:12:40 AM,732
5:12:41 AM,732
5:12:42 AM,732
5:12:43 AM,732
5:12:44 AM,732
5:12:45 AM,730
5:12:46 AM,729
5:12:47 AM,728
5:12:48 AM,726
5:12:49 AM,726
5:12:50 AM,726
5:12:51 AM,726
5:12:53 AM,726
5:12:54 AM,726
5:12:55 AM,726
5:12:56 AM,726
5:12:57 AM,726
5:12:58 AM,726
5:12:59 AM,726
5:13:00 AM,726
5:13:01 AM,724
5:13:02 AM,724
5:13:03 AM,723
5:13:04 AM,722
5:13:05 AM,722
5:13:06 AM,722
5:13:07 AM,722
5:13:08 AM,722
5:13:09 AM,722
5:13:10 AM,722
5:13:11 AM,722
5:13:12 AM,722
5:13:13 AM,722
5:13:14 AM,722
5:13:15 AM,722
5:13:16 AM,722
5:13:17 AM,721
5:13:18 AM,721
5:13:19 AM,721
5:13:20 AM,721
5:13:21 AM,721
5:13:22 AM,721
5:13:23 AM,721
5:13:24 AM,721
5:13:25 AM,721
5:13:26 AM,721
5:13:27 AM,721
5:13:28 AM,721
5:13:29 AM,721
5:13:30 AM,721
5:13:31 AM,721
5:13:32 AM,721
5:13:33 AM,722
5:13:34 AM,722
5:13:35 AM,723
5:13:36 AM,724
5:13:37 AM,724
5:13:38 AM,724
5:13:39 AM,724
5:13:40 AM,724
5:13:41 AM,724
5:13:42 AM,724
5:13:43 AM,724
5:13:44 AM,724
5:13:45 AM,724
5:13:46 AM,724
5:13:47 AM,724
5:13:48 AM,724
5:13:49 AM,724
5:13:50 AM,727
5:13:51 AM,727
5:13:52 AM,727
5:13:53 AM,727
5:13:54 AM,727
5:13:55 AM,727
5:13:56 AM,727
5:13:57 AM,727
5:13:58 AM,727
5:13:59 AM,727
5:14:00 AM,727
5:14:01 AM,727
5:14:02 AM,727
5:14:03 AM,727
5:14:04 AM,727
5:14:05 AM,727
5:14:06 AM,727
5:14:07 AM,727
5:14:08 AM,728
5:14:09 AM,728
5:14:10 AM,728
5:14:11 AM,728
5:14:12 AM,728
5:14:13 AM,728
5:14:14 AM,728
5:14:15 AM,728
5:14:16 AM,728
5:14:17 AM,728
5:14:18 AM,728
5:14:19 AM,728
5:14:20 AM,728
5:14:21 AM,732
5:14:22 AM,732
5:14:23 AM,733
5:14:24 AM,736
5:14:25 AM,736
5:14:26 AM,736
5:14:27 AM,736
5:14:28 AM,736
5:14:29 AM,736
5:14:30 AM,736
5:14:31 AM,736
5:14:32 AM,736
5:14:33 AM,736
5:14:34 AM,736
5:14:35 AM,736
5:14:36 AM,736
5:14:37 AM,736
5:14:38 AM,737
5:14:39 AM,737
5:14:40 AM,738
5:14:41 AM,738
5:14:42 AM,738
5:14:43 AM,738
5:14:44 AM,738
5:14:45 AM,738
5:14:46 AM,738
5:14:47 AM,738
5:14:48 AM,738
5:14:49 AM,738
5:14:50 AM,738
5:14:51 AM,738
5:14:52 AM,738
5:14:53 AM,738
5:14:54 AM,738
5:14:55 AM,738
5:14:56 AM,739
5:14:57 AM,739
5:14:58 AM,740
5:14:59 AM,740
5:15:00 AM,740
5:15:01 AM,740
5:15:02 AM,740
5:15:03 AM,740
5:15:04 AM,740
5:15:05 AM,740
5:15:06 AM,740
5:15:07 AM,740
5:15:08 AM,740
5:15:09 AM,740
5:15:10 AM,740
5:15:11 AM,742
5:15:12 AM,742
5:15:13 AM,743
5:15:14 AM,745
5:15:15 AM,745
5:15:16 AM,745
5:15:17 AM,745
5:15:18 AM,745
5:15:19 AM,745
5:15:20 AM,745
5:15:21 AM,745
5:15:22 AM,745
5:15:23 AM,745
5:15:24 AM,745
5:15:25 AM,745
5:15:26 AM,745
5:15:27 AM,746
5:15:28 AM,747
5:15:29 AM,747
5:15:30 AM,750
5:15:31 AM,750
5:15:32 AM,750
5:15:33 AM,750
5:15:34 AM,750
5:15:35 AM,750
5:15:36 AM,750
5:15:37 AM,750
5:15:38 AM,750
5:15:39 AM,750
5:15:40 AM,750
5:15:41 AM,750
5:15:42 AM,750
5:15:43 AM,752
5:15:44 AM,753
5:15:45 AM,754
5:15:46 AM,757
5:15:47 AM,757
5:15:48 AM,757
5:15:49 AM,757
5:15:50 AM,757
5:15:51 AM,757
5:15:52 AM,757
5:15:53 AM,757
5:15:54 AM,757
5:15:55 AM,757
5:15:56 AM,757
5:15:57 AM,757
5:15:58 AM,757
5:15:59 AM,757
5:16:00 AM,755
5:16:01 AM,755
5:16:02 AM,755
5:16:03 AM,755
5:16:04 AM,755
5:16:05 AM,755
5:16:06 AM,755
5:16:07 AM,755
5:16:08 AM,755
5:16:09 AM,755
5:16:10 AM,755
5:16:11 AM,755
5:16:12 AM,755
5:16:13 AM,755
5:16:14 AM,755
5:16:15 AM,755
5:16:16 AM,755
5:16:17 AM,755
5:16:18 AM,755
5:16:19 AM,755
5:16:20 AM,755
5:16:21 AM,755
5:16:22 AM,755
5:16:23 AM,755
5:16:24 AM,755
5:16:25 AM,755
5:16:26 AM,755
5:16:27 AM,755
5:16:28 AM,755
5:16:29 AM,755
5:16:30 AM,755
5:16:31 AM,754
5:16:32 AM,754
5:16:33 AM,753
5:16:34 AM,753
5:16:35 AM,753
5:16:36 AM,753
5:16:37 AM,753
5:16:38 AM,753
5:16:39 AM,753
5:16:40 AM,753
5:16:41 AM,753
5:16:42 AM,753
5:16:43 AM,753
5:16:44 AM,753
5:16:45 AM,753
5:16:46 AM,753
5:16:47 AM,753
5:16:48 AM,753
5:16:49 AM,753
5:16:50 AM,753
5:16:51 AM,753
5:16:52 AM,753
5:16:53 AM,753
5:16:54 AM,753
5:16:55 AM,753
5:16:56 AM,753
5:16:57 AM,753
5:16:58 AM,753
5:16:59 AM,753
5:17:00 AM,753
5:17:01 AM,753
5:17:02 AM,753
5:17:03 AM,753
5:17:04 AM,753
5:17:05 AM,752
5:17:06 AM,752
5:17:07 AM,751
5:17:08 AM,751
5:17:09 AM,751
5:17:10 AM,751
5:17:11 AM,751
5:17:12 AM,751
5:17:13 AM,751
5:17:14 AM,751
5:17:15 AM,751
5:17:16 AM,751
5:17:17 AM,751
5:17:18 AM,751
5:17:19 AM,751
5:17:20 AM,751
5:17:21 AM,751
5:17:22 AM,751
5:17:23 AM,751
5:17:24 AM,751
5:17:25 AM,751
5:17:26 AM,751
5:17:27 AM,751
5:17:28 AM,751
5:17:29 AM,751
5:17:30 AM,751
5:17:31 AM,751
5:17:32 AM,751
5:17:33 AM,751
5:17:34 AM,751
5:17:35 AM,751
5:17:36 AM,751
5:17:37 AM,751
5:17:38 AM,751
5:17:39 AM,751
5:17:40 AM,751
5:17:41 AM,751
5:17:42 AM,751
5:17:43 AM,751
5:17:44 AM,751
5:17:45 AM,751
5:17:46 AM,751
5:17:47 AM,751
5:17:48 AM,751
5:17:49 AM,751
5:17:50 AM,751
5:17:51 AM,751
5:17:52 AM,751
5:17:53 AM,750
5:17:54 AM,750
5:17:55 AM,750
5:17:56 AM,750
5:17:57 AM,750
5:17:58 AM,750
5:17:59 AM,750
5:18:00 AM,750
5:18:01 AM,750
5:18:02 AM,750
5:18:03 AM,750
5:18:04 AM,750
5:18:05 AM,750
5:18:06 AM,750
5:18:07 AM,750
5:18:08 AM,750
5:18:09 AM,750
5:18:10 AM,750
5:18:11 AM,750
5:18:12 AM,750
5:18:13 AM,750
5:18:14 AM,750
5:18:15 AM,750
5:18:16 AM,750
5:18:17 AM,750
5:18:18 AM,750
5:18:19 AM,750
5:18:20 AM,750
5:18:21 AM,750
5:18:22 AM,750
5:18:23 AM,750
5:18:24 AM,750
5:18:25 AM,749
5:18:26 AM,749
5:18:27 AM,748
5:18:28 AM,748
5:18:29 AM,748
5:18:30 AM,748
5:18:31 AM,748
5:18:32 AM,748
5:18:33 AM,748
5:18:34 AM,748
5:18:35 AM,748
5:18:36 AM,748
5:18:37 AM,748
5:18:38 AM,748
5:18:39 AM,748
5:18:40 AM,748
5:18:41 AM,749
5:18:42 AM,749
5:18:43 AM,749
5:18:44 AM,750
5:18:45 AM,750
5:18:46 AM,750
5:18:47 AM,750
